id,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
2920,0.86132723,0,0,0,0,0.11441542,0,0,0,0
2921,0,0.22985297,0,0.052310597,0,0,0.5781238,0,0.13694574,0
2922,0,0,0,0,0,0.93567413,0,0,0,0
2923,0.011115242,0.0111164395,0.011115105,0.011116319,0.011114962,0.89995664,0.011117991,0.011115111,0.011114607,0.011117599
2924,0.713706,0,0,0.13538636,0,0,0,0,0.14352153,0
2925,0,0.4714319,0,0.31661934,0,0.20245712,0,0,0,0
2926,0.09815259,0,0.06847829,0,0,0,0,0.09661226,0.61098903,0.12018365
2927,0.016696427,0.37701762,0.016695706,0.016697537,0.016696485,0.016700203,0.48939705,0.016696716,0.01669619,0.016706096
2928,0,0,0,0.32983452,0,0.317163,0.34890467,0,0,0
2929,0,0,0,0.016898915,0,0,0.39963335,0,0.5794339,0
2930,0.32058236,0,0,0,0.6260231,0,0,0,0,0
2931,0,0.20486322,0,0,0,0.733796,0.051874217,0,0,0
2932,0,0.32005858,0,0,0,0.07564556,0.59215015,0,0,0
2933,0,0,0,0,0.075158745,0,0,0,0.91597825,0
2934,0.77976507,0,0,0,0,0,0,0,0.21455726,0
2935,0.2680324,0.23465538,0,0,0,0,0.4389359,0,0,0
2936,0.024995847,0.025002414,0.02499111,0.024993688,0.024992563,0.7750449,0.024995143,0.024997417,0.024992976,0.024993902
2937,0.10847657,0,0,0,0,0.31605288,0,0,0,0.53651917
2938,0.11651217,0,0,0.061379563,0,0.28489316,0.53422314,0,0,0
2939,0.014391915,0.0143936705,0.16909048,0.0143913105,0.20666593,0.5234996,0.0143920975,0.014394099,0.014390878,0.01439
2940,0,0,0,0.35391256,0,0.5475967,0,0.0861921,0,0
2941,0,0.046053745,0,0.50199324,0,0.018694414,0,0,0.25062037,0.17790437
2942,0.40036336,0,0.027370261,0,0.3290641,0,0,0,0.23852977,0
2943,0,0,0,0,0,0.016461259,0.8693255,0,0,0.11006709
2944,0,0.95783424,0,0,0,0,0.030580793,0,0,0
2945,0,0.4730151,0,0,0,0,0.523001,0,0,0
2946,0.19634919,0.30702212,0,0,0,0,0,0,0.49229997,0
2947,0,0.85224843,0,0,0,0.09028017,0,0.049760845,0,0
2948,0.012525944,0.4888191,0.012526437,0.41096067,0.012528118,0.012529627,0.012529819,0.012526089,0.012527553,0.012526662
2949,0.6402289,0.25787604,0,0,0,0.09441318,0,0,0,0
2950,0,0.3230192,0,0.13245744,0,0.20298707,0.13085666,0.17455672,0.032637563,0
2951,0.05749875,0.24723591,0,0,0,0,0,0.3297057,0.36170372,0
2952,0.35838592,0.044938616,0,0,0,0.42430142,0.16457719,0,0,0
2953,0.09327909,0,0,0.04135584,0,0,0,0,0.8519055,0
2954,0,0.4226885,0,0,0,0.05729476,0.46898946,0,0.04505554,0
2955,0,0.7436874,0.051831696,0,0,0.19694562,0,0,0,0
2956,0,0.35296148,0.013388286,0.05716565,0.021120014,0,0.5503045,0,0,0
2957,0,0.18538202,0.1108618,0.36332342,0,0,0.19439447,0,0.14278643,0
2958,0,0,0,0.041131753,0.6596854,0,0.12352186,0.015058703,0,0.15820701
2959,0.22532688,0.67364895,0.012627844,0.012628741,0.01262703,0.012631796,0.012628341,0.0126269385,0.012626638,0.012626802
2960,0,0.7494931,0,0.08205927,0,0.15649147,0,0,0,0
2961,0.048704546,0.6193675,0,0,0,0.24571282,0,0,0,0.07986483
2962,0,0.55586815,0,0,0,0.32414046,0,0,0,0.09404633
2963,0.67292565,0,0,0.068834566,0,0.21143138,0.037596032,0,0,0
2964,0,0.60724664,0,0.22646981,0,0.15960385,0,0,0,0
2965,0.18943398,0,0,0.08648951,0,0,0.23875743,0,0.47227395,0
2966,0.15975256,0,0,0,0,0,0.71960586,0,0.114388414,0
2967,0.95556504,0,0,0,0,0.036246475,0,0,0,0
2968,0,0,0.010868334,0,0,0,0.39566612,0,0.21936473,0.3696873
2969,0.17900373,0.59878194,0,0,0,0,0.19214927,0,0.02504241,0
2970,0.010001935,0.90997803,0.010001411,0.010003027,0.01000255,0.010002394,0.010003999,0.010002531,0.010002319,0.010001833
2971,0,0.24261905,0.013155439,0,0,0,0,0.360999,0,0.3772033
2972,0.19778766,0,0,0.17547925,0,0,0,0,0.62296385,0
2973,0,0.08276762,0,0.6386327,0,0,0.27398443,0,0,0
2974,0,0,0,0,0.42016104,0,0.57606256,0,0,0
2975,0.016717577,0.8495361,0.016717441,0.016719196,0.016717635,0.016718578,0.0167189,0.016718155,0.016717782,0.016718626
2976,0,0.463099,0,0.27709794,0.10436799,0,0,0.15099764,0,0
2977,0.056614213,0,0,0,0.1618778,0.5296149,0.03204791,0.019660084,0.19814426,0
2978,0,0.9346481,0,0.026314756,0,0.03276926,0,0,0,0
2979,0,0.32778186,0,0.62444973,0,0,0.044212874,0,0,0
2980,0.019920921,0,0,0,0.588085,0.014494222,0.3735166,0,0,0
2981,0,0.9743434,0,0.018802188,0,0,0,0,0,0
2982,0.5044633,0,0,0,0.06953655,0.30546206,0.04490749,0,0,0.0634964
2983,0,0,0,0.52121454,0,0.1321648,0,0.3417208,0,0
2984,0.016689612,0.016692778,0.01668878,0.016691288,0.01668949,0.5669844,0.29949635,0.01668887,0.016689464,0.016688913
2985,0,0,0,0.07887502,0,0,0.9139639,0,0,0
2986,0,0.9739761,0,0.019049788,0,0,0,0,0,0
2987,0,0.6651127,0,0.24340683,0,0.08377879,0,0,0,0
2988,0,0,0,0,0,0,0.71880764,0,0,0.27616048
2989,0,0.822123,0,0.12885527,0,0,0,0,0.039911434,0
2990,0,0.17060952,0,0,0,0.3329152,0,0,0.49116874,0
2991,0.049975127,0.049975086,0.049980015,0.04997452,0.049974557,0.5502221,0.049974676,0.04997459,0.049974535,0.04997476
2992,0,0,0.12815543,0.2960681,0,0.054647468,0.51797134,0,0,0
2993,0,0.8502985,0,0.055305023,0,0,0.08932492,0,0,0
2994,0.26166737,0,0,0,0.020598616,0,0,0,0.7136579,0
2995,0,0,0,0.684564,0,0.24875882,0,0,0,0
2996,0.36786303,0.12088703,0,0,0.20078899,0.30329818,0,0,0,0
2997,0,0.48363754,0,0.51121885,0,0,0,0,0,0
2998,0.014299424,0.0142991645,0.014297511,0.014298453,0.014300029,0.8713081,0.014302957,0.014296624,0.014300138,0.01429762
2999,0,0.8583975,0,0.1065639,0,0.030029366,0,0,0,0
3000,0,0.9898816,0,0,0,0,0,0,0,0
3001,0.02500646,0.025013186,0.025006682,0.025012296,0.025008928,0.025011946,0.51008177,0.02500559,0.025005622,0.28984752
3002,0,0.03734493,0,0,0,0,0.8702495,0.08063853,0,0
3003,0,0.22051659,0.16785376,0.13189755,0,0.27692717,0,0.19816807,0,0
3004,0.31870228,0.37961543,0,0,0.2193996,0.06763768,0,0,0,0
3005,0.080936775,0.8570792,0,0,0,0.039830912,0,0,0,0.016202988
3006,0,0,0,0,0,0,0,0.013223702,0.9809572,0
3007,0.04991033,0.04991491,0.049906306,0.049918868,0.049910508,0.049916767,0.04991684,0.5507748,0.049908753,0.049921937
3008,0,0.93155897,0,0.046766426,0,0,0,0,0,0
3009,0,0,0,0.3929869,0,0,0.5677874,0,0.030289732,0
3010,0.7180351,0,0,0,0,0.09484134,0.18177438,0,0,0
3011,0,0.38926432,0,0.025982134,0,0,0.5800202,0,0,0
3012,0,0.26304764,0,0.09628655,0,0.61490864,0.014037241,0,0,0
3013,0,0,0,0,0,0,0.9181584,0,0,0
3014,0,0.46727622,0,0.13306636,0,0,0,0,0.30697563,0.08749747
3015,0,0.87318933,0,0.12113314,0,0,0,0,0,0
3016,0,0.36395308,0,0,0,0,0.6254966,0,0,0
3017,0,0.43962485,0,0,0,0,0,0.073256806,0.47913036,0
3018,0,0,0,0,0.08165742,0.08463099,0.2506934,0,0,0.57896334
3019,0.16348186,0,0.4759463,0,0,0,0.13118139,0,0.2255553,0
3020,0,0.9740325,0,0,0,0,0,0,0,0.016847653
3021,0.69044423,0.048241485,0,0.09250791,0.032958932,0.02647086,0,0,0.10715692,0
3022,0.55325764,0,0,0.07048428,0,0.05053232,0,0,0.25431436,0.067553654
3023,0.09380268,0.1713213,0,0.7306016,0,0,0,0,0,0
3024,0.03686628,0,0,0.41037953,0.5389725,0,0,0,0,0
3025,0.13566701,0,0,0,0.8119028,0,0,0,0.04831007,0
3026,0.9470593,0,0,0,0,0,0,0,0,0
3027,0.27520865,0,0,0,0.23731987,0,0,0,0.48440772,0
3028,0.01666071,0.016665766,0.0166593,0.016661089,0.016661929,0.85004944,0.016660323,0.016660774,0.01666001,0.01666064
3029,0,0.38940555,0.047805354,0,0.010232116,0,0,0.22668034,0.3213829,0
3030,0,0,0.016465764,0.03313577,0.2664907,0.096286885,0,0,0,0.5761326
3031,0,0,0,0,0.20541552,0,0.5665167,0,0,0.22364508
3032,0,0,0,0,0,0,0.99525857,0,0,0
3033,0,0.8701498,0,0.12508287,0,0,0,0,0,0
3034,0.7018971,0,0,0.13085344,0,0,0,0.05168669,0.07999551,0.032529365
3035,0,0.43974406,0,0,0,0.5294763,0,0,0,0
3036,0,0,0,0.09619352,0,0.4733371,0.41453877,0,0,0
3037,0.9910804,0,0,0,0,0,0,0,0,0
3038,0,0.90183675,0,0,0,0.06926513,0,0,0,0.019654054
3039,0.011133917,0.011135415,0.011133181,0.011139057,0.011135151,0.011134922,0.8997837,0.011133125,0.011138032,0.011133577
3040,0.49652866,0,0,0,0,0,0,0,0.34022874,0.116511464
3041,0.12803198,0,0,0.03415461,0.010046015,0,0.82343245,0,0,0
3042,0.35297504,0,0,0,0.1531819,0,0.37221682,0,0.116970584,0
3043,0,0.30431768,0,0.18543088,0,0.010101477,0.08199494,0,0.41553828,0
3044,0,0,0,0,0.035484485,0,0.91613185,0,0,0.045015678
3045,0,0.8871564,0,0.086762935,0,0,0,0,0,0.022441778
3046,0,0.98615235,0,0,0,0,0,0,0,0
3047,0.407556,0.1841233,0,0.27074683,0,0,0,0,0.09047051,0
3048,0.025041968,0.45318326,0.025041504,0.025045699,0.025048446,0.34647533,0.025042525,0.025041819,0.025039684,0.025039751
3049,0.020004272,0.020001877,0.02000265,0.020002324,0.020007772,0.8199575,0.020010732,0.020002408,0.020002743,0.020007718
3050,0.020604502,0.52629745,0.020595452,0.020597272,0.020597039,0.020601628,0.020599172,0.30890828,0.020603333,0.020595893
3051,0.03487907,0,0.24357115,0,0.072410055,0.17044014,0,0,0.47228336,0
3052,0.049100667,0,0,0,0,0.24100536,0.66234416,0,0,0.04424669
3053,0,0.94251055,0,0,0,0.049856894,0,0,0,0
3054,0.014295828,0.0142918555,0.014289966,0.014291575,0.014296287,0.87135893,0.014297962,0.014291919,0.014294658,0.014291042
3055,0.22711803,0,0,0,0,0.022064837,0.10400651,0,0.643917,0
3056,0,0.012399072,0,0.9668402,0,0,0.01701529,0,0,0
3057,0.014306307,0.2809692,0.014305205,0.6045762,0.014306529,0.014308742,0.014307577,0.014308118,0.01430583,0.014306285
3058,0,0.07640071,0.014810654,0.26434022,0,0,0.6405843,0,0,0
3059,0,0,0,0,0.56640726,0,0.42762014,0,0,0
3060,0.3514995,0.067555815,0,0,0,0,0.078823425,0,0.49773505,0
3061,0,0,0,0,0.38115183,0.030731669,0.5850005,0,0,0
3062,0,0,0,0,0.07473248,0,0,0,0.9156869,0
3063,0.29403234,0.36530235,0,0,0,0.09029301,0.24505495,0,0,0
3064,0,0,0.0114706755,0.2999853,0.19424315,0,0,0.08005756,0.40959924,0
3065,0,0.055472016,0,0.29255074,0,0,0.6478747,0,0,0
3066,0,0.8380401,0,0,0,0,0,0.15505114,0,0
3067,0.50125647,0,0,0,0,0,0.24341561,0,0.24569432,0
3068,0,0.98019177,0,0,0,0,0,0,0,0
3069,0.28170264,0.6996604,0,0,0,0,0,0,0,0
3070,0.41810364,0,0.11891315,0,0,0,0.45902634,0,0,0
3071,0,0.6140712,0,0.29178277,0,0,0,0.08771784,0,0
3072,0.40545458,0,0,0,0,0,0,0,0.5875538,0
3073,0.85699844,0,0,0,0,0.0920146,0,0,0,0
3074,0.01425345,0.014250215,0.014250621,0.19329137,0.014252448,0.0142543465,0.014254315,0.014250056,0.0142509295,0.6926923
3075,0.15604451,0.014296064,0.014294495,0.014295162,0.014294341,0.7295946,0.014296966,0.014293711,0.014294639,0.014295505
3076,0,0.126,0,0.068468824,0,0.48319212,0,0,0.31788832,0
3077,0,0,0,0.2976325,0,0.3775415,0,0.012279079,0.017965298,0.29126287
3078,0,0.3345975,0,0,0,0.6322128,0.029484827,0,0,0
3079,0.014293377,0.014296531,0.014296145,0.6830055,0.014292734,0.20263952,0.014296327,0.014294057,0.014292664,0.0142931575
3080,0,0.8876554,0,0,0,0,0,0,0,0.10157983
3081,0,0.28165668,0,0.43581283,0,0,0.27849266,0,0,0
3082,0,0.9012549,0,0,0,0.01029935,0.083586335,0,0,0
3083,0.1654466,0.18415016,0,0,0,0.58347857,0,0,0.062156487,0
3084,0.23780738,0.5714534,0,0,0,0,0.16738673,0,0,0
3085,0,0,0,0,0.3138905,0,0,0,0.67758983,0
3086,0,0.37844846,0.038974,0.023909952,0.15399319,0,0.26136407,0,0,0.14013994
3087,0,0.88991773,0,0,0,0.102934375,0,0,0,0
3088,0,0.81996506,0,0,0,0.07767975,0,0,0.093647294,0
3089,0.049907576,0.049909554,0.049900346,0.049907476,0.04990852,0.550847,0.049916506,0.049901284,0.049901094,0.049900603
3090,0,0.68576753,0,0.21828796,0,0,0.091196634,0,0,0
3091,0.09999972,0.09999961,0.10000126,0.09999969,0.099999785,0.09999981,0.0999996,0.10000056,0.09999977,0.100000225
3092,0.02000283,0.02000965,0.020002713,0.3121158,0.020002369,0.5278481,0.020004185,0.020002719,0.020003032,0.020008592
3093,0,0,0.043209855,0,0.12586576,0.01864281,0.62409973,0,0,0.18548726
3094,0.43172625,0,0,0.13161652,0.074994534,0.15673767,0,0,0.17588884,0.025128696
3095,0.47126612,0.013754217,0,0.14485903,0,0,0,0,0.36426127,0
3096,0.041859973,0,0,0,0.38598165,0,0.5676895,0,0,0
3097,0.52462214,0,0,0,0.4722495,0,0,0,0,0
3098,0.010006917,0.010006164,0.01000416,0.20312671,0.010006124,0.7168226,0.01000776,0.010004153,0.0100044785,0.010010897
3099,0.010003485,0.172027,0.010003417,0.0100053735,0.010004301,0.7479363,0.010005749,0.010003522,0.010003976,0.010006859
3100,0.34980473,0.014308702,0.01430698,0.14592414,0.014307413,0.01430737,0.014309067,0.014308072,0.014307091,0.40411645
3101,0,0.393636,0,0.3261416,0,0.26925093,0,0,0,0
3102,0.014286066,0.014285915,0.014285046,0.014286052,0.014289037,0.014288464,0.87142134,0.014286321,0.014286513,0.014285232
3103,0,0.31218126,0,0.45163697,0,0.13586883,0.06448313,0.02683168,0,0
3104,0,0.3619166,0,0.08921682,0,0,0.5444315,0,0,0
3105,0,0,0,0,0,0.91817135,0,0,0,0
3106,0.5828116,0.21556924,0,0.09651611,0.10178204,0,0,0,0,0
3107,0.33042198,0.18154408,0,0,0,0.12529258,0,0,0.35763982,0
3108,0,0.4226937,0,0,0,0.057283916,0.46898732,0,0.045063287,0
3109,0,0.8917061,0,0.065761045,0,0.03664379,0,0,0,0
3110,0,0.27828014,0,0,0,0.33401987,0.37739933,0,0,0
3111,0,0.68562645,0,0.073263556,0,0.22056845,0,0,0,0.015165368
3112,0.17154077,0,0,0,0.045108028,0,0,0,0.7783814,0
3113,0,0.22507185,0,0.44100785,0,0,0,0,0.3308508,0
3114,0.17946975,0,0,0,0.2878968,0.069570296,0.023524467,0,0.43582672,0
3115,0.10902464,0,0,0,0,0.29865548,0,0,0.58680373,0
3116,0.7967214,0.09800188,0,0,0.09910963,0,0,0,0,0
3117,0,0.6460744,0,0,0.1323414,0,0,0.048928607,0.16419077,0
3118,0.03338904,0.033389077,0.033390075,0.03338881,0.3662347,0.033395514,0.033389542,0.033389073,0.03338889,0.36664528
3119,0,0,0,0,0.8177952,0,0.1766085,0,0,0
3120,0,0,0.17105411,0,0,0,0.15124458,0.185668,0.48567644,0
3121,0,0.6383473,0,0,0,0.06830624,0.2869174,0,0,0
3122,0.46237764,0,0,0,0,0,0.41527537,0,0.07410663,0.042216476
3123,0.48026168,0,0,0.44699237,0,0,0,0,0,0
3124,0,0,0,0.22645107,0,0.764908,0,0,0,0
3125,0,0.6520196,0,0.09339112,0,0.24751374,0,0,0,0
3126,0.033320617,0.03332067,0.03331721,0.033320475,0.03332419,0.033326723,0.7001177,0.03331743,0.033317663,0.033317327
3127,0.016687123,0.2334448,0.016684229,0.016686402,0.63306445,0.016689692,0.016689595,0.016684156,0.01668459,0.01668497
3128,0,0.85251963,0,0.13955188,0,0,0,0,0,0
3129,0.1503828,0,0,0,0.69006836,0,0.010179326,0,0.14553903,0
3130,0.08724224,0,0,0,0.1431715,0,0.7644835,0,0,0
3131,0.025004813,0.025008693,0.025003988,0.025009623,0.025004964,0.7749408,0.02500871,0.0250037,0.025010817,0.025003891
3132,0,0,0,0,0,0.6885882,0,0,0.29271656,0
3133,0.019991403,0.019993274,0.019990126,0.019993404,0.01999319,0.0199964,0.8200712,0.019990193,0.019990388,0.019990344
3134,0.62067515,0,0.010777453,0,0.23597047,0,0.107362404,0,0,0.021919172
3135,0,0.34643546,0,0,0,0,0.6486531,0,0,0
3136,0.36658087,0,0,0.06231374,0,0,0.52746063,0.039096348,0,0
3137,0,0.9161751,0,0,0,0.073146254,0,0,0,0
3138,0,0.124993555,0,0.09670528,0,0.514922,0.25886017,0,0,0
3139,0.09838398,0,0,0,0.15981431,0.026205968,0,0,0.71173036,0
3140,0.1909256,0,0,0,0.49535573,0,0,0.010102492,0.29899135,0
3141,0.15239485,0,0.099016845,0,0,0,0.56963104,0,0.17632046,0
3142,0,0.023107791,0,0.3497682,0,0,0.6227716,0,0,0
3143,0.6779583,0,0,0.1733503,0.043157596,0,0.10305931,0,0,0
3144,0,0.33300722,0,0.05844406,0,0.30523086,0,0.29695743,0,0
3145,0,0.3479823,0,0,0,0.019655323,0.2833938,0,0.34346578,0
3146,0.01999443,0.82004094,0.019993737,0.019997932,0.019993652,0.020001233,0.0199962,0.019993665,0.019994646,0.019993588
3147,0.011150193,0.011145858,0.011144855,0.011146606,0.011146971,0.24963218,0.01114597,0.011146709,0.4996668,0.17267382
3148,0,0.54847324,0,0.17795333,0,0,0,0.26558444,0,0
3149,0,0.1957878,0,0.38024852,0,0,0.42070425,0,0,0
3150,0,0,0.036280576,0.15579735,0,0,0,0,0.7976221,0
3151,0,0,0.057502057,0,0.3919375,0,0.28624415,0,0,0.25973782
3152,0.012494993,0.012492074,0.012491452,0.012492033,0.5582922,0.012494821,0.012495413,0.0124913445,0.012491688,0.341764
3153,0.085788704,0,0,0,0.20970792,0,0.70086896,0,0,0
3154,0,0,0,0,0,0,0.91794926,0,0,0
3155,0.020092666,0.26040122,0.22942258,0.020097522,0.02009724,0.020094559,0.020094242,0.020092674,0.020106362,0.36950096
3156,0.74737674,0,0,0.020293236,0.20908995,0,0,0,0,0.017329162
3157,0,0.6780718,0.1051191,0.20972502,0,0,0,0,0,0
3158,0.020114684,0.02011581,0.020112032,0.020114817,0.020115603,0.23095833,0.0201177,0.020112336,0.020112801,0.60812587
3159,0,0.8426058,0.095113106,0,0,0,0,0,0,0
3160,0.12701756,0.27057642,0,0.047716092,0,0.010154625,0.49915662,0,0.035681706,0
3161,0.21189162,0,0,0,0.6396323,0,0,0,0.14328802,0
3162,0,0,0,0,0,0.9399854,0,0,0,0
3163,0.23916443,0.22808586,0,0.18845384,0,0,0,0,0.21339244,0.12394986
3164,0.01427636,0,0,0,0,0,0.21737422,0,0.75749236,0
3165,0.12333258,0.10523905,0,0,0.1602386,0,0.58649457,0,0,0.020550856
3166,0.95497,0,0,0,0,0,0,0,0,0
3167,0,0,0,0,0.014006967,0.253766,0.26724637,0,0.4619456,0
3168,0.20177633,0,0,0,0,0,0.016350854,0,0.6246952,0.15300481
3169,0.7536145,0.011139577,0.011139523,0.011140293,0.011140479,0.15726487,0.011140678,0.011139762,0.011140868,0.011139484
3170,0.08278449,0,0.018448004,0.22748893,0.53043646,0,0,0,0,0.13716488
3171,0,0.33649993,0,0,0,0,0.20343691,0.4489279,0,0
3172,0,0,0,0,0,0,0.9657984,0,0,0.027300786
3173,0,0,0,0,0.37482247,0,0.6201754,0,0,0
3174,0,0,0,0,0,0,0.13516843,0.30990785,0,0.5515141
3175,0,0.9857112,0,0,0,0,0,0,0,0
3176,0.27037275,0,0,0,0.34296936,0,0,0,0.38168624,0
3177,0.02523155,0.29422906,0,0.2581234,0,0,0.41821423,0,0,0
3178,0,0.054138735,0,0,0,0.14408503,0.7855442,0.013307285,0,0
3179,0,0,0,0.32112074,0,0.47704375,0.08366292,0.11149371,0,0
3180,0.089740366,0.01483108,0,0,0.68156,0.029421512,0.10483774,0,0,0.07835509
3181,0,0,0,0,0,0,0.65032655,0.04809896,0,0.29540506
3182,0,0.13862912,0,0.83493495,0,0,0,0.01469882,0,0
3183,0,0.38235012,0,0,0,0,0.6087423,0,0,0
3184,0,0.40578538,0.049510494,0.12779489,0,0,0,0,0.4102068,0
3185,0.31181344,0.4575025,0,0,0,0,0,0,0.20995334,0
3186,0,0,0,0.91806674,0,0,0,0,0,0
3187,0,0.71269023,0,0,0,0.25093636,0,0,0,0
3188,0,0,0,0,0,0,0.943728,0,0,0
3189,0,0.033423673,0.17275843,0.050806563,0.37566626,0.019341215,0.13780122,0.080177955,0,0.12840891
3190,0.44105062,0,0.0214557,0,0,0,0,0,0.53345597,0
3191,0.01860629,0.33947015,0.018603249,0.018611778,0.01860566,0.51168144,0.018605184,0.018604476,0.018607548,0.018604226
3192,0.020007474,0.8199368,0.020008063,0.020006917,0.020006964,0.020010052,0.020007707,0.020005412,0.020006165,0.02000442
3193,0,0.6790436,0,0.16044754,0,0.13484387,0,0.018076017,0,0
3194,0,0,0,0,0.17543027,0,0.7899103,0,0,0.03127054
3195,0.34520862,0,0,0,0,0,0.6335985,0,0,0
3196,0,0.027437977,0,0.2194544,0,0,0.31274873,0.2672497,0,0.1704325
3197,0,0.48874336,0,0,0,0,0.47619075,0.03006002,0,0
3198,0,0.121152505,0,0.093288176,0,0.5139073,0.2671331,0,0,0
3199,0,0,0,0,0.11516596,0,0.45449707,0,0.38809478,0.034835763
3200,0,0.6914723,0,0.25782892,0,0.046075698,0,0,0,0
3201,0,0.8487453,0,0.11811897,0,0,0,0.026184952,0,0
3202,0,0,0,0.5317467,0,0,0.46184725,0,0,0
3203,0,0,0,0.40895188,0,0,0,0,0.12851737,0.45342416
3204,0.014367889,0.014366806,0.014365009,0.014367088,0.20457056,0.445216,0.24964848,0.01436569,0.014367152,0.014365313
3205,0.03338025,0.033388987,0.03337532,0.033378262,0.033379707,0.033397414,0.6995597,0.033381037,0.033377152,0.033382162
3206,0.01999811,0.019999621,0.01999695,0.019994656,0.019994574,0.82003814,0.019995015,0.019993663,0.019995667,0.019993631
3207,0.07492979,0,0.15995142,0,0.15218431,0,0.1242078,0,0.48565167,0
3208,0,0.43768963,0,0,0,0.4298915,0,0,0,0.08193329
3209,0.33773288,0.014770427,0,0.15746081,0.077657826,0,0.12896232,0,0.2819736,0
3210,0.8996377,0.011149707,0.01115063,0.011150162,0.0111574745,0.011150057,0.011150883,0.011149636,0.0111495815,0.0111542065
3211,0.014283447,0.87144804,0.014282467,0.0142839365,0.014283145,0.014286247,0.014283919,0.014282689,0.014283358,0.014282763
3212,0.011154509,0.7641231,0.011153215,0.011154779,0.14664136,0.011154256,0.011156339,0.011153979,0.011154443,0.011154027
3213,0.6998688,0.06967463,0,0,0,0.2261642,0,0,0,0
3214,0,0.7448165,0,0.14224923,0,0.10749219,0,0,0,0
3215,0,0,0,0.98083943,0,0,0,0,0,0
3216,0,0,0,0,0,0.74432766,0.24406713,0,0,0
3217,0.16266203,0.70253044,0,0,0,0.13036,0,0,0,0
3218,0.012506083,0.88744324,0.012505649,0.012506496,0.012506404,0.01250677,0.012506733,0.012506082,0.012506335,0.012506216
3219,0,0.7972504,0,0,0,0.029227331,0.16974063,0,0,0
3220,0.13685605,0.071565755,0,0,0,0.06659638,0.28241482,0,0.43895975,0
3221,0,0,0.060437065,0.47969484,0,0,0.13265681,0.1651285,0.15893106,0
3222,0.024989434,0.024993872,0.024987713,0.024993395,0.02499023,0.77507216,0.024996687,0.02499835,0.024988955,0.024989141
3223,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
3224,0,0,0,0.6959733,0,0,0.298344,0,0,0
3225,0,0,0.25904527,0,0,0.022237916,0.2973024,0,0,0.41430068
3226,0,0.26972973,0.05348976,0,0,0,0.6716025,0,0,0
3227,0.020025374,0.56879056,0.020022297,0.020023886,0.02002368,0.020029368,0.02002544,0.020022064,0.2710152,0.020022135
3228,0.195374,0.2571942,0,0.30473703,0,0,0.23760225,0,0,0
3229,0.09099626,0,0,0.09011667,0.18459097,0.11516026,0,0.027123127,0.40398765,0.086254984
3230,0,0.26600254,0,0,0,0,0.7167204,0,0,0.012790646
3231,0,0.79783946,0,0,0,0.19301602,0,0,0,0
3232,0.010016167,0.32526067,0.01001584,0.010017387,0.5946051,0.010018017,0.010018012,0.010015938,0.010015843,0.010017063
3233,0.75258374,0,0,0,0,0,0.2350929,0,0,0
3234,0,0.013252439,0,0.09334064,0,0,0,0,0.8850677,0
3235,0,0.7276824,0,0,0,0.11736252,0,0.13832404,0,0.013231359
3236,0.095130995,0,0.26007107,0,0.449736,0,0,0,0.1569995,0.03357034
3237,0.3952044,0,0,0,0,0.505036,0,0,0.08485449,0
3238,0,0,0,0,0,0.42405018,0.56618345,0,0,0
3239,0.014303577,0.014305783,0.014303782,0.01430564,0.014303364,0.87125725,0.014306072,0.01430266,0.014303213,0.014308677
3240,0.27662337,0,0,0,0.5392487,0,0,0,0.17818733,0
3241,0.066593185,0,0,0,0,0,0,0,0.92799354,0
3242,0,0.33505177,0,0.5632127,0,0,0.09662152,0,0,0
3243,0,0,0,0,0.9021872,0,0.08641792,0,0,0
3244,0,0,0,0,0,0,0,0,0.9863572,0
3245,0.011118242,0.011116829,0.24367702,0.011117514,0.011117274,0.011118819,0.6673847,0.011116267,0.01111656,0.011116757
3246,0,0,0.06424871,0,0.17020032,0,0.6659823,0,0,0.09110722
3247,0,0.11035257,0,0,0,0.16384745,0.48257986,0,0,0.23955654
3248,0.6036934,0.014660418,0,0,0.36504942,0,0.014470196,0,0,0
3249,0,0.32059634,0,0.041746084,0.014711265,0,0.55420196,0,0.06579455,0
3250,0.033339683,0.7000149,0.03332828,0.033328895,0.03332973,0.0333354,0.033328883,0.033328105,0.03333346,0.033332653
3251,0.90872216,0,0,0,0,0,0.0855989,0,0,0
3252,0.014308246,0.87121576,0.014308173,0.014309617,0.014308005,0.014308911,0.014308946,0.014310086,0.014313646,0.014308632
3253,0,0.30732173,0,0,0,0,0.68240905,0,0,0
3254,0.012507402,0.012511776,0.012506818,0.012509954,0.012507108,0.887425,0.012507497,0.012507968,0.012507784,0.012508688
3255,0.0142956795,0.014302416,0.014294387,0.014298064,0.01429472,0.8713343,0.014295392,0.014294558,0.014295571,0.014294943
3256,0.6179389,0,0,0,0.37740666,0,0,0,0,0
3257,0,0.2638306,0,0.32086137,0,0.16972265,0.03861027,0,0.20158134,0
3258,0,0.4499534,0.17618632,0.3560187,0.011933613,0,0,0,0,0
3259,0.6044704,0,0,0.27102447,0,0,0,0.12009693,0,0
3260,0.023146046,0.43590936,0,0.43204933,0,0.075139426,0,0.029073713,0,0
3261,0.011112472,0.011110816,0.011110669,0.011110942,0.8999976,0.011111892,0.011112383,0.011110528,0.011111842,0.011110911
